audioKey,file,sha256,durationSeconds,author,sourceUrl,license,licenseUrl,changes,licenseReview,listeningReview
word-c4c3488032725500804a161cfa9064cf,Pinyin/word-c4c3488032725500804a161cfa9064cf.wav,fc541a9539f94631252588b0a00230ee5ff086abb93499ad65d3d58ce69d11a1,1.5,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%BD%BC%E6%AD%A4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-19d66e40822e5099995b6d7eb1c709b5,Pinyin/word-19d66e40822e5099995b6d7eb1c709b5.wav,b2b530f8e7aa1828b522b03640b6f3e7106cd266ed1c575983be1c26148047a0,1.05,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%8A%8A%E6%89%8B.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-22ba6605020252b886b05ba920f84640,Pinyin/word-22ba6605020252b886b05ba920f84640.wav,1e0e021bbeefc995f5789c2a1befabe485d883ee9c90a4dd5775847eaf9146bc,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%8C%97%E6%96%B9.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-c9f531181541578fab9973a853de9faa,Pinyin/word-c9f531181541578fab9973a853de9faa.wav,39db048f439b7f5238b3d71e135fcd2e4f878e0663b97422affaf4f0f5703d79,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%AE%9D%E8%B4%9D.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-9485a96d4af7507083242d59c38bdb4c,Pinyin/word-9485a96d4af7507083242d59c38bdb4c.wav,143dda7281227646f60ebcfa196562d28d8ff1d6363f514fb1c4efbd3ae9c0bf,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%BB%91%E6%9E%B6.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-5633d51e57eb50da9b39e0c68e9a52e0,Pinyin/word-5633d51e57eb50da9b39e0c68e9a52e0.wav,b2cbd4677d182a558939f1afee4f9f371c8bccb57887b744ff9121ea61be32e8,1.05,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%88%B8%E7%88%B8.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-cf77033961ae586cbf41a38993954504,Pinyin/word-cf77033961ae586cbf41a38993954504.wav,77095fac1ad9e11e9f966c5d527cad323b654a02bfe796d581804f1eed046baa,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E4%B8%8D%E5%A4%9F.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-265b80fca4515bb5bdf542aba013fc4c,Pinyin/word-265b80fca4515bb5bdf542aba013fc4c.wav,6b1a79de96c5a4d618b5f7eb0836ff54a0e9584ba6c55657a6759bb8bad32bf1,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%8A%B1%E6%AD%89.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-d6862854073057f1ab0430d99f9a71e9,Pinyin/word-d6862854073057f1ab0430d99f9a71e9.wav,d347202bc5624c2164eb2fd435b4865f905cdc4640b485049db293a7cb330e9e,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%A3%92%E7%90%83.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-1289147214a35e439b86b18b2f73dc01,Pinyin/word-1289147214a35e439b86b18b2f73dc01.wav,c8d9abad6a91a34920495cc266312fd27dcae3fb119f698cf350cbc1a5598a08,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%89%B9%E8%AF%84.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-8c5353bb3bce5e15a5c490fe8d55dbca,Pinyin/word-8c5353bb3bce5e15a5c490fe8d55dbca.wav,1ff8432fcc6e6de588f1c536b3aec0a11b9ac27df55252f4c279263c73f4f3d7,1.1,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%A9%86%E5%A9%86.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-929dd0f54eba51a5aa039732d916f0e0,Pinyin/word-929dd0f54eba51a5aa039732d916f0e0.wav,9bf2dfb69ac75c7ccaab0825926a7f0a4c668ca3b9714476676b429c5a19e073,1.4,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%8B%B9%E6%9E%9C.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-2c9c5151f0025198a600d2a392463a3c,Pinyin/word-2c9c5151f0025198a600d2a392463a3c.wav,2e8114e4bcb80fb548f8252cd39a8505ae837c3b2d9c3f192cc15d8ab235b656,1.15,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%9C%8B%E5%8F%8B.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-5c099c7bf6485f01ac1748ad35b56d8f,Pinyin/word-5c099c7bf6485f01ac1748ad35b56d8f.wav,1beac2ebd4453b86bbd01ac503f9acf1d128c7dfa4b3cfa0ef9ee35e5d85e160,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%B7%91%E6%AD%A5.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-11530eb4f15b5e699d2c7a48d27a3c07,Pinyin/word-11530eb4f15b5e699d2c7a48d27a3c07.wav,c62aa8c572756100c39c91cd6fcf35785025909427bbfe846faa72b45f79ec77,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%A0%B4%E5%9D%8F.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-ac67651fabc45856b7da95f1a5322b92,Pinyin/word-ac67651fabc45856b7da95f1a5322b92.wav,f893c7256ece2b19ae009d9d23a0c93694f2e72d9740c62529c8a0de0942290d,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%AE%B3%E6%80%95.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-df94afc73be956fa8972c313076e5a03,Pinyin/word-df94afc73be956fa8972c313076e5a03.wav,b70389082b5c632fbdd33fefbbb87a0128f00c0a6d88afa369106044e03a7521,1.0,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%A6%88%E5%A6%88.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-849354c1f51a53349ed5cb4297350bb5,Pinyin/word-849354c1f51a53349ed5cb4297350bb5.wav,19137b7899bd8383e3e462e09b348a0cd441ddeeea3d8b134b91b9ec275c48d0,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%8A%B9%E5%B8%83.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-8b591e077caa59cea0be63cb584e853a,Pinyin/word-8b591e077caa59cea0be63cb584e853a.wav,d9ee89f2f420f35bd6f35573c6b7f68505d2a2c7400d78b9aabaca3a70eef28c,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%BA%BB%E6%9C%A8.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-9409ead0c4875a8abe45a50aa5b4410f,Pinyin/word-9409ead0c4875a8abe45a50aa5b4410f.wav,9ab672c836df483285e989057934d678def160f87bd1f6b44caf6a27dc66d548,1.1,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%98%91%E8%8F%87.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-00c4e415e5a75bac983927997db9a2f3,Pinyin/word-00c4e415e5a75bac983927997db9a2f3.wav,1d411b03a45cf712f1aeb013be7e95e7f9676aa24e01d889c47a09996fc525e4,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%AD%94%E9%AC%BC.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-a448c8e0f706523bb4dabc9872ab9be8,Pinyin/word-a448c8e0f706523bb4dabc9872ab9be8.wav,19f05403b88993e15516baf290f4e3184f150540933eb210287850d9863f872b,1.45,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%A9%AC%E8%BD%A6.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-637e8bbdf3ad50d59485a0ed07c36a94,Pinyin/word-637e8bbdf3ad50d59485a0ed07c36a94.wav,b6fc213bd0c8dff2b755a262fa0a4a917eb2a34901bb9a03025ed5004c1ace32,1.4,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%BE%8E%E5%A5%BD.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-ff688b0d029057d29e7c8b7a963a83b7,Pinyin/word-ff688b0d029057d29e7c8b7a963a83b7.wav,7eb7bd35f03be4399b753c923a80437b6c22357b59ac4e39a46355af634d9714,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%B8%BD%E5%AD%90.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-ae473aae68b853a6bd94a74846ecea8a,Pinyin/word-ae473aae68b853a6bd94a74846ecea8a.wav,5ede470f1056c5889f0c25c08620474dca9735ec5bcb78b4bc34968e5ae75444,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%A3%9E%E6%9C%BA.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-7f82aeaefa6b505ca14a0e220eb45826,Pinyin/word-7f82aeaefa6b505ca14a0e220eb45826.wav,d771f493103093684fc6c1fe3473b686a9f91c6172b5d92437e7fd0fc9c087cc,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%8F%91%E7%A5%A8.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-1b1f4586c0c7530eb0fe198cb04dc6f0,Pinyin/word-1b1f4586c0c7530eb0fe198cb04dc6f0.wav,9ec4e8b1e62013eb48e5f0fa7cf9dded8fa0a7b351c12b53e20586f2ee16523d,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E4%BD%9B%E6%95%99.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-46ac98e7e37053ccb9035935bad2ab85,Pinyin/word-46ac98e7e37053ccb9035935bad2ab85.wav,97831bf8f4f1f78a9a39d87d8a1b51edc5c26a4ac0e25fc7453c0f61b4543435,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%BD%9A%E6%AC%BE.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-4d1c21189d3e56c3a52c01808302e01f,Pinyin/word-4d1c21189d3e56c3a52c01808302e01f.wav,cb9013953c12e1102604ead25677627d81a9eb1f9bfb7fab9c8b8382966debf1,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%82%A5%E7%9A%82.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-94ad25cb93fd528cbe4264b1567b7c82,Pinyin/word-94ad25cb93fd528cbe4264b1567b7c82.wav,8bf60bc7fbc1a14caaef649baae72005f1685354649408cab8169a17c885def2,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%8A%9E%E6%B3%95.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-07961dcf80965b4b83134e5890428fb8,Pinyin/word-07961dcf80965b4b83134e5890428fb8.wav,1f7f4b69abaf6d3c9ea950f351ade61454ecad5d17d688d0343f864811918852,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%B3%95%E5%BE%8B.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-c6ef6cd2277657eb9ac024aceec504c2,Pinyin/word-c6ef6cd2277657eb9ac024aceec504c2.wav,0c11996011935a98f0878006643a7b3899b6d3e9f47ac1d76d15ff97f36aa4ac,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%90%86%E5%8F%91.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-60282affd5e555f0a8f7b1d37a69d988,Pinyin/word-60282affd5e555f0a8f7b1d37a69d988.wav,72e5607f7830ee6baa6a5389c98716cbc07912344d808d0234fef8e193528d61,1.6,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%86%AC%E5%A4%A9.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-76ffa12981bb594b99c40928863ceac2,Pinyin/word-76ffa12981bb594b99c40928863ceac2.wav,a87840edc7a7a9e2cb3c7fe9b4a4a1d565d5992bcdad7ff92d9f4fbb02b6df58,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%90%AD%E9%85%8D.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-abaa91db9a5b52a2a74a66a3b03202f6,Pinyin/word-abaa91db9a5b52a2a74a66a3b03202f6.wav,1184eab8324b35c6febad81fa591e6cd496cea158de7c760b52169d6b027405c,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%8F%AE%E5%98%B1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-9741d44c153a5cad92e339934056c05e,Pinyin/word-9741d44c153a5cad92e339934056c05e.wav,70a1f80935c3c63835d094d71aa9889481cd62e0a23451757ff5d173d1449de3,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%BE%BE%E5%88%B0.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-f1a06fe5fa2252f9a8a87ec4b8bae1d5,Pinyin/word-f1a06fe5fa2252f9a8a87ec4b8bae1d5.wav,1821aec4bbc3e49be0426db4d2d1c0072497e64e4dc61d9f67321ec5a7047124,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%89%93%E6%89%AB.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-f2189a6dd6fc5e81bce20f3f8ac57d48,Pinyin/word-f2189a6dd6fc5e81bce20f3f8ac57d48.wav,77bcfdf26ee371a036630869cdacebba42b4e81c8a768d24a68d8621c2595e01,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%A1%B6%E7%82%B9.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-163cd04c03ac5f30a7625a5279b23d28,Pinyin/word-163cd04c03ac5f30a7625a5279b23d28.wav,75f110d09bb38285b44713df0912c36fb40d7be4938f6559976f9ba0ba11f49c,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%AD%89%E5%BE%85.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-78a08cb12d8a51a6944dac51dae419fa,Pinyin/word-78a08cb12d8a51a6944dac51dae419fa.wav,c1e108dce302c9e81b960b2140106d7bfd187ae24aae315e0b19eeffc5c7eaa1,1.15,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%87%82%E5%BE%97.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-29270afaec315d51a6d36ba5f3be46fe,Pinyin/word-29270afaec315d51a6d36ba5f3be46fe.wav,5be6dab90b8a08de46b21820e71e0303f4bddb5d672f11a519ba8e76ff7e79b3,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%9C%B0%E5%9B%BE.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
