subjectId,documentSha256,collection,kind,title,unitId,role,text,pinyin,english,japanese,missingHanzi,readingRecheck
content:c66a3df7-44fe-5aab-b41f-37bbc4cb2228,50fa7f5d6aa797c5ef6a59e11630e80ca25cbe94725f0bb1a64e7ff4585c00d2,pinyin,word,鹅,8b4e0ec2-1508-58e1-985e-cf1564d62737,definition,一种颈长、常在水边活动的家禽。,yī zhǒng jǐng cháng 、 cháng zài shuǐ biān huó dòng de jiā qín 。,,,0,长=cháng
content:79290b80-f6a3-5362-90eb-d16fd28894a5,70b2b0dbe79709bed8d1b400e4375d277caaa16e69e3af9facda7188eadb84b4,pinyin,word,恶,a152ff9b-f9d3-5cab-85dc-d6a006c85a17,headword,恶,ě,nauseous (恶心),吐き気（恶心）,0,恶=ě
content:79290b80-f6a3-5362-90eb-d16fd28894a5,70b2b0dbe79709bed8d1b400e4375d277caaa16e69e3af9facda7188eadb84b4,pinyin,word,恶,cdb214f1-8121-5e88-bc0e-0d226ab0177b,definition,用于恶心，表示想呕吐或令人厌恶。,yòng yú ě xin ， biǎo shì xiǎng ǒu tù huò lìng rén yàn wù 。,,,0,恶=ě; 恶=wù
content:21531305-9f2d-5270-a69e-ccb8d8cc96f9,1899b356f20f313f274c719686fc7ed15931975be765ad973cf50684986ea21a,pinyin,word,饿,c4cfd3e4-ebfe-5035-abfe-fc6188f2abbc,headword,饿,è,hungry,空腹,0,
content:21531305-9f2d-5270-a69e-ccb8d8cc96f9,1899b356f20f313f274c719686fc7ed15931975be765ad973cf50684986ea21a,pinyin,word,饿,476301cd-8d39-54f1-8ebf-49d705a25bfa,definition,肚子空、想吃东西。,dù zi kōng 、 xiǎng chī dōng xi 。,,,0,
content:fe8fbb1e-7e7e-544c-9525-a1d8b9d8c539,f24deb857f6809412a3cc2a296fa85b5014c2ad5d691e4681a96ec5b2ef5d311,pinyin,word,哀,574466c6-9a97-5bb4-99a2-1e64ff35da60,headword,哀,āi,sorrow,悲しみ,0,
content:fe8fbb1e-7e7e-544c-9525-a1d8b9d8c539,f24deb857f6809412a3cc2a296fa85b5014c2ad5d691e4681a96ec5b2ef5d311,pinyin,word,哀,b0490f3c-576f-5b01-9044-89f94ffcddaf,definition,悲伤。,bēi shāng 。,,,0,
content:06b9208b-f2aa-561a-bb94-1bfb4acd978a,0eb0808c022a21855bf16aa2ad9a41816701dfaf4b3703b9d4d1b2473dc88220,pinyin,word,矮,9cb9ac2b-8921-5a94-9d5b-05458f89f817,headword,矮,ǎi,short,背が低い,0,
content:06b9208b-f2aa-561a-bb94-1bfb4acd978a,0eb0808c022a21855bf16aa2ad9a41816701dfaf4b3703b9d4d1b2473dc88220,pinyin,word,矮,5aaccfd4-8650-525c-90ff-04fb46a1c817,definition,与高相对。,yǔ gāo xiāng duì 。,,,0,
content:83ce61be-85e8-5f8a-a12e-38a4ad350959,1847084fbb5f2206ed4963b0d30b484ac1edba9fd86d7996e04e7d96d0ef4075,pinyin,word,爱,cbb4f853-a365-5255-a173-8047c662302e,headword,爱,ài,love,愛する,0,
content:83ce61be-85e8-5f8a-a12e-38a4ad350959,1847084fbb5f2206ed4963b0d30b484ac1edba9fd86d7996e04e7d96d0ef4075,pinyin,word,爱,0a041086-9f6e-59d5-80c3-e63fa6feb6af,definition,喜爱；关心。,xǐ ài ； guān xīn 。,,,0,
content:b85dac87-b163-53da-a0c1-54e14c886a9a,f192f374c5f9df991969bfe4cc7e03b461ae38cea72c3d0774fede1ea262ccb2,pinyin,word,杯,df574195-c548-58c9-a003-993120318fe2,headword,杯,bēi,cup,コップ,0,
content:b85dac87-b163-53da-a0c1-54e14c886a9a,f192f374c5f9df991969bfe4cc7e03b461ae38cea72c3d0774fede1ea262ccb2,pinyin,word,杯,84b032f1-7607-54d6-aadb-f62efb152198,definition,盛饮料等的器具。,chéng yǐn liào děng de qì jù 。,,,0,
content:1d434076-b29d-5542-9c18-53add0517933,494c5bf2a33dfb8af56e4126b63efab2799bd05ab62bbb8af1a9cb3ef2abc747,pinyin,word,北,04fa69fa-6fe7-5645-864c-eba34fc7a7d1,headword,北,běi,north,北,0,
content:1d434076-b29d-5542-9c18-53add0517933,494c5bf2a33dfb8af56e4126b63efab2799bd05ab62bbb8af1a9cb3ef2abc747,pinyin,word,北,8e5accc5-c9d4-59f7-8305-fda16bae6be4,definition,与南相对的方向。,yǔ nán xiāng duì de fāng xiàng 。,,,0,
content:cf0a070f-1cae-5119-a290-de62d0b31517,57144d3c1e7f6027bc900842a4d3e93093a90005cc0b211852f086e567bc7af9,pinyin,word,贝,e566a7fc-2694-5c64-8f79-bacf698a778d,headword,贝,bèi,shell,貝,0,
content:cf0a070f-1cae-5119-a290-de62d0b31517,57144d3c1e7f6027bc900842a4d3e93093a90005cc0b211852f086e567bc7af9,pinyin,word,贝,6bef59f5-de23-5d31-9239-850e60f467cf,definition,有硬壳的软体动物或它的壳。,yǒu yìng ké de ruǎn tǐ dòng wù huò tā de ké 。,,,0,
content:5af59882-8116-5e43-8b32-cd38efe2d154,38ba0e4706a38c5334c01e042cc917f8913e8cc9c970c8369a61db0ae2cc8ade,pinyin,word,归,7bdcd013-fe84-5081-bb90-f4951637d6af,headword,归,guī,return,帰る,0,
content:5af59882-8116-5e43-8b32-cd38efe2d154,38ba0e4706a38c5334c01e042cc917f8913e8cc9c970c8369a61db0ae2cc8ade,pinyin,word,归,e387c85a-7c27-523f-9ff6-a29a1f687286,definition,返回；归属。,fǎn huí ； guī shǔ 。,,,0,
content:54dbd2cf-da6b-5128-ad24-e6b02ad510e5,d055fd297b498ef4946fc64d51dc524077e2ea4b1cf69b34d97813c4833898ee,pinyin,word,鬼,d8901a45-8b55-56e3-8e2b-4ca544d669da,headword,鬼,guǐ,ghost,幽霊,0,
content:54dbd2cf-da6b-5128-ad24-e6b02ad510e5,d055fd297b498ef4946fc64d51dc524077e2ea4b1cf69b34d97813c4833898ee,pinyin,word,鬼,5f4b0783-cd48-5397-89f3-bbf05261d641,definition,传说中人死后的灵魂。,chuán shuō zhōng rén sǐ hòu de líng hún 。,,,0,
content:90944051-4210-58e5-aa7a-b87dadb275e1,c3ea1abba0b5416c20f7c082110493e25d63b243bc6ac333ce62eb88ab697d91,pinyin,word,贵,00b8fb8f-a0a4-5829-842f-fa9ae2ab279b,headword,贵,guì,expensive,高価,0,
content:90944051-4210-58e5-aa7a-b87dadb275e1,c3ea1abba0b5416c20f7c082110493e25d63b243bc6ac333ce62eb88ab697d91,pinyin,word,贵,41574850-58fb-5a1e-bc04-277c67f9c048,definition,价格高；珍贵。,jià gé gāo ； zhēn guì 。,,,0,
content:e339d606-d92c-533c-86f1-deb67931c5f9,761264bfecb65ef584e22c7f50a3c14960c5be9006897382d8b98c6986a807af,pinyin,word,包,ca4f541c-7a54-50cd-9487-c5e7e38e9da4,headword,包,bāo,bag,袋,0,
content:e339d606-d92c-533c-86f1-deb67931c5f9,761264bfecb65ef584e22c7f50a3c14960c5be9006897382d8b98c6986a807af,pinyin,word,包,0b70116d-1ec2-5dfc-8fd6-2f203c1aa514,definition,包裹东西；装东西的袋子。,bāo guǒ dōng xi ； zhuāng dōng xi de dài zi 。,,,0,
content:4d30b995-8c0f-5544-b929-52ed3f973be8,d8a83545145e00a0871c52ee17a5894dd373c9aa8dad106f451b0835100bdfbc,pinyin,word,雹,2c58db66-418b-5c3f-b566-deb90585f905,headword,雹,báo,hail,雹,0,
content:4d30b995-8c0f-5544-b929-52ed3f973be8,d8a83545145e00a0871c52ee17a5894dd373c9aa8dad106f451b0835100bdfbc,pinyin,word,雹,0b2d85b7-85a7-5367-b422-961d951219bb,definition,从云中降下的冰粒或冰块。,cóng yún zhōng jiàng xià de bīng lì huò bīng kuài 。,,,0,
content:b758d879-e567-5126-86be-8352b1d4f47b,d0c40e05d9bef8aa83817bce1645ade93dcb3947ff470af536bfda965a699921,pinyin,word,宝,e8aaa8bb-438d-50cd-b2aa-0a8ecc456cd0,headword,宝,bǎo,treasure,宝,0,
content:b758d879-e567-5126-86be-8352b1d4f47b,d0c40e05d9bef8aa83817bce1645ade93dcb3947ff470af536bfda965a699921,pinyin,word,宝,9b5a837a-0745-576f-8d61-98bcabe2a460,definition,珍贵的东西。,zhēn guì de dōng xi 。,,,0,
content:d11c99ae-b763-5060-b309-2147b62ff0f1,235491b7e5348290c592abce0d867172977d8649400aed84bf8f7c8bcfe09193,pinyin,word,抱,1be8f588-8b11-5396-908e-d88377970648,headword,抱,bào,hug,抱く,0,
content:d11c99ae-b763-5060-b309-2147b62ff0f1,235491b7e5348290c592abce0d867172977d8649400aed84bf8f7c8bcfe09193,pinyin,word,抱,a865b978-9f4d-51fe-8874-5d3cddad85a1,definition,用手臂围住。,yòng shǒu bì wéi zhù 。,,,0,
content:010ca40a-04f1-5a98-ada4-3e7a5b471cfc,96a4c42921ded69c3101ecf234f26ae76d0c119417125433f09077cb7d33895f,pinyin,word,沟,944455c5-88bf-5db2-b228-ab4a76c45233,headword,沟,gōu,ditch,溝,0,
content:010ca40a-04f1-5a98-ada4-3e7a5b471cfc,96a4c42921ded69c3101ecf234f26ae76d0c119417125433f09077cb7d33895f,pinyin,word,沟,eb12a5e5-d461-56c7-8269-61e82db2f5de,definition,地面上细长的凹处或水道。,dì miàn shàng xì cháng de āo chù huò shuǐ dào 。,,,0,长=cháng
content:8edf48c0-8cf8-5a71-abca-e3b40b02cb92,2840012ddae05fbd50a23f0c0a5fd1b960540016ea964aa5388007e417535097,pinyin,word,狗,814d79a5-8a92-55aa-95c9-a1f6e09cae9f,headword,狗,gǒu,dog,犬,0,
content:8edf48c0-8cf8-5a71-abca-e3b40b02cb92,2840012ddae05fbd50a23f0c0a5fd1b960540016ea964aa5388007e417535097,pinyin,word,狗,09b9a66f-9162-5716-ae1f-114db3f16489,definition,一种常见家养动物。,yī zhǒng cháng jiàn jiā yǎng dòng wù 。,,,0,
content:2a5414e5-d064-5997-8b52-02e7d113f6aa,0d6714baacdd3ef998b8161a17b95d700c1b34d7847eceb3a38e5b6c80b0c1fb,pinyin,word,够,b92d8e5b-67af-544d-b1cb-cddd12f92004,headword,够,gòu,enough,十分,0,
content:2a5414e5-d064-5997-8b52-02e7d113f6aa,0d6714baacdd3ef998b8161a17b95d700c1b34d7847eceb3a38e5b6c80b0c1fb,pinyin,word,够,53164094-bf87-54c9-96d8-deaad784666e,definition,达到所需的数量或程度。,dá dào suǒ xū de shù liàng huò chéng dù 。,,,0,
content:bb74a438-f74d-5995-be35-1bfd8d1d7dfa,2ba2b81b48a75b77fb8fd1bd021f48b2e678ef946c8cb76f5a25c3f525e0bb8f,pinyin,word,溜,18f1b722-817a-5cc3-92b1-b18114183aef,headword,溜,liū,slip away,こっそり去る,0,
content:bb74a438-f74d-5995-be35-1bfd8d1d7dfa,2ba2b81b48a75b77fb8fd1bd021f48b2e678ef946c8cb76f5a25c3f525e0bb8f,pinyin,word,溜,c4ea79fa-e850-5ab3-97f4-6c95848e371d,definition,悄悄离开；滑行。,qiāo qiāo lí kāi ； huá xíng 。,,,0,
content:5a4ee6a4-e8a2-5440-9ba7-e2a8f65b8381,c8e068b23f7a39c35970f0f338bfdbe8f83fd2ad5882e8f81fd13b11d542f28a,pinyin,word,流,43653ed8-d957-58ed-97cc-f8a50840db91,headword,流,liú,flow,流れる,0,
content:5a4ee6a4-e8a2-5440-9ba7-e2a8f65b8381,c8e068b23f7a39c35970f0f338bfdbe8f83fd2ad5882e8f81fd13b11d542f28a,pinyin,word,流,885d9a8d-d96b-5998-9462-82e048f144ec,definition,液体移动。,yè tǐ yí dòng 。,,,0,
content:b18ed4e8-3f63-5366-a665-9b1f4ea16053,241d88e900441aa0598eb4f38505a3f35aba7d0ddfdd54fbbbb315c198ff8aa1,pinyin,word,柳,ba99abb0-8139-5b58-9e37-130e62f44b73,headword,柳,liǔ,willow,柳,0,
content:b18ed4e8-3f63-5366-a665-9b1f4ea16053,241d88e900441aa0598eb4f38505a3f35aba7d0ddfdd54fbbbb315c198ff8aa1,pinyin,word,柳,58da1af2-ddfa-58ac-82bd-12e448931e64,definition,一种枝条细长的树。,yī zhǒng zhī tiáo xì cháng de shù 。,,,0,长=cháng
content:e2ced02d-8d61-5d01-9168-34fcb6db5ef2,9e46ba36b3b211e4d5855d754f105a01756960b0f52d2272379308ee8bf9ffcd,pinyin,word,六,a0e415c4-45d1-5e14-adfd-edfd8a378e18,headword,六,liù,six,六,0,
content:e2ced02d-8d61-5d01-9168-34fcb6db5ef2,9e46ba36b3b211e4d5855d754f105a01756960b0f52d2272379308ee8bf9ffcd,pinyin,word,六,3186c062-e1d8-522c-8cef-2348cec9cddf,definition,数目，五加一。,shù mù ， wǔ jiā yī 。,,,0,
content:2e7c7666-e2f1-57eb-8eaf-3ea87ec10887,4ce54b2e96ee527446dad668776a48f8cedb845ff36d297840adab2010fa6b64,pinyin,word,街,3f2cf65c-e665-50b2-9846-81b7d4288fea,headword,街,jiē,street,街,0,
content:2e7c7666-e2f1-57eb-8eaf-3ea87ec10887,4ce54b2e96ee527446dad668776a48f8cedb845ff36d297840adab2010fa6b64,pinyin,word,街,0621a24b-d4c1-5c2e-b2ac-c39e65befde6,definition,两旁有房屋的道路。,liǎng páng yǒu fáng wū de dào lù 。,,,0,
content:faa92d28-f779-5ad5-aff6-e4fa7a2b9e5b,c55aad00dd9b9baac9b86d895366817f7b31f12fc306781d4719a1775da3888c,pinyin,word,节,2b96f0e0-9ef7-563c-8ed3-a0689c96149b,headword,节,jié,festival,祭り,0,
content:faa92d28-f779-5ad5-aff6-e4fa7a2b9e5b,c55aad00dd9b9baac9b86d895366817f7b31f12fc306781d4719a1775da3888c,pinyin,word,节,673398dc-2730-5b62-a585-69e1f1e60441,definition,节日；段落。,jié rì ； duàn luò 。,,,0,
content:8e329c29-9074-5806-a13e-34c79f51533c,48e3a05945724b071e644c817b13462b57db3ec5620b8b1a16158034eb12b239,pinyin,word,解,c6aef215-3e39-5cd3-b586-447dcee42b65,headword,解,jiě,untie,解く,0,
content:8e329c29-9074-5806-a13e-34c79f51533c,48e3a05945724b071e644c817b13462b57db3ec5620b8b1a16158034eb12b239,pinyin,word,解,fe28820f-1bce-57c6-9fbc-e62c14189cd1,definition,分开；解开。,fēn kāi ； jiě kāi 。,,,0,
content:1fa02ac0-b4a8-54a1-a917-5824981b6391,a8a35ddd843f09c8b90b4341d55a0fdb9c9c523190c85f9a5dec6de9eb8ef172,pinyin,word,借,efcf8c34-9640-5b66-9988-0104d1be3ef6,headword,借,jiè,borrow,借りる,0,
content:1fa02ac0-b4a8-54a1-a917-5824981b6391,a8a35ddd843f09c8b90b4341d55a0fdb9c9c523190c85f9a5dec6de9eb8ef172,pinyin,word,借,1938e6c0-08d7-5726-b03c-60e3b3c17970,definition,暂时使用别人的东西或让别人暂用。,zàn shí shǐ yòng bié rén de dōng xi huò ràng bié rén zàn yòng 。,,,0,
content:0d4a63db-22d4-5cbf-912f-e41df45c6347,b4b2cfa2fadcf53a45da586bd85541b96a0eef8324bdef3dccc748385c0b38dd,pinyin,word,约,3e1543ed-4627-51e2-b68a-2b35738e94e8,headword,约,yuē,appointment,約束,0,
content:0d4a63db-22d4-5cbf-912f-e41df45c6347,b4b2cfa2fadcf53a45da586bd85541b96a0eef8324bdef3dccc748385c0b38dd,pinyin,word,约,c7af9961-c399-545d-8b1c-9bef3b56b99b,definition,事先商定；约定。,shì xiān shāng dìng ； yuē dìng 。,,,0,
content:3192dd38-c2cc-573e-bdee-effa9fa2e9b8,ad73fa82722bd82a471a5ec1b7a228d128085955510455ab990d2054b9b9b8b7,pinyin,word,月,693d82a9-8059-50d4-b151-b0ce86372754,headword,月,yuè,moon,月,0,
content:3192dd38-c2cc-573e-bdee-effa9fa2e9b8,ad73fa82722bd82a471a5ec1b7a228d128085955510455ab990d2054b9b9b8b7,pinyin,word,月,da8f1d30-9b37-585b-876b-4638a0cda9a3,definition,月亮；计时单位。,yuè liang ； jì shí dān wèi 。,,,0,
content:239b3c9a-bcd9-5783-8d72-81ea318f787d,bac3d6a880d7d4598342fd1fb5a7089ba5c23a53d9146493b712d650d0bcd55e,pinyin,word,儿,42863ad1-f695-5860-9a40-7b2d8b4e0718,headword,儿,ér,child,子,0,
content:239b3c9a-bcd9-5783-8d72-81ea318f787d,bac3d6a880d7d4598342fd1fb5a7089ba5c23a53d9146493b712d650d0bcd55e,pinyin,word,儿,c1e7dcfa-22c5-5ff7-a8ca-27133522eaa2,definition,小孩；儿子。,xiǎo hái ； ér zi 。,,,0,
content:3ffd493b-a3c1-5444-9bbe-520b1fcb3bcd,655be485e85a8d85e30ad04ba91cbb460bbcd09edc21b47aa0d7d1fb82bc64be,pinyin,word,耳,1b65d943-1821-5e50-9df4-a7dee1e8590f,headword,耳,ěr,ear,耳,0,
content:3ffd493b-a3c1-5444-9bbe-520b1fcb3bcd,655be485e85a8d85e30ad04ba91cbb460bbcd09edc21b47aa0d7d1fb82bc64be,pinyin,word,耳,27ba509d-cddb-5337-845b-3d36dd742515,definition,听觉器官。,tīng jué qì guān 。,,,0,
content:adf89327-5477-5fba-bb7c-26dd5b3e931c,c3774f206e56658fe1a814318b73fd0ed713c7809ee45d3736f19148e9d40c3c,pinyin,word,二,08382a88-b4da-52b0-9177-97e746858504,headword,二,èr,two,二,0,
content:adf89327-5477-5fba-bb7c-26dd5b3e931c,c3774f206e56658fe1a814318b73fd0ed713c7809ee45d3736f19148e9d40c3c,pinyin,word,二,0d499f03-80c5-5388-8d6a-49e7a5570953,definition,数目，一加一。,shù mù ， yī jiā yī 。,,,0,
content:37676933-28bf-5f42-ab7b-e3ba3f755230,f27917cb529d23d5098e11459ffbd604b35c39e975ed0eef4fa5be6a0dc7e2b6,pinyin,word,安,07b2095a-7d03-500a-8680-b16a276db460,headword,安,ān,peace,安らか,0,
content:37676933-28bf-5f42-ab7b-e3ba3f755230,f27917cb529d23d5098e11459ffbd604b35c39e975ed0eef4fa5be6a0dc7e2b6,pinyin,word,安,b663a6c3-7581-57b7-a3e5-b2b5e5ab61cc,definition,平静；安全。,píng jìng ； ān quán 。,,,0,
content:2a4faf28-bfd5-505c-84c4-ead0ac42c647,00fc214ffe53a2419279e76cfcc088474c6450f1ae0f556c1f292a7d7fd45610,pinyin,word,岸,340ac512-92b2-5fb7-a9fb-c3749f346e8e,headword,岸,àn,shore,岸,0,
content:2a4faf28-bfd5-505c-84c4-ead0ac42c647,00fc214ffe53a2419279e76cfcc088474c6450f1ae0f556c1f292a7d7fd45610,pinyin,word,岸,0ecb4157-2ed7-5156-885b-ad0d57452401,definition,水边的陆地。,shuǐ biān de lù dì 。,,,0,
content:8af06e9d-23be-573a-a7e2-df4793ad5c01,a5bcc9571e1cea107ac40f34dd9fbe13bc73983f9062cb5522cbeb268ea2276e,pinyin,word,奔,5f00d8ed-a904-5df6-9eb1-ed59a31a4924,headword,奔,bēn,run,走る,0,
content:8af06e9d-23be-573a-a7e2-df4793ad5c01,a5bcc9571e1cea107ac40f34dd9fbe13bc73983f9062cb5522cbeb268ea2276e,pinyin,word,奔,c770339d-4cc1-55a6-93b2-13a17d801ec3,definition,快跑。,kuài pǎo 。,,,0,
content:834c36aa-9175-571d-9c6d-54bacb24c5a7,a3d103b8aa9fcd4aa2d085f53cd7ffbb1ac1ea07f4b3e94021df76c786e52d68,pinyin,word,本,7cc0f673-2120-56d1-b87c-7a70b6f180ec,headword,本,běn,"volume (classifier), root",冊（量詞）・根本,0,
content:834c36aa-9175-571d-9c6d-54bacb24c5a7,a3d103b8aa9fcd4aa2d085f53cd7ffbb1ac1ea07f4b3e94021df76c786e52d68,pinyin,word,本,f6f218a6-b3d4-53b0-8c40-95b050ad068f,definition,书籍的量词；根本。,shū jí de liàng cí ； gēn běn 。,,,0,
content:a13288d3-11ba-5239-9fb0-4cd976e66af2,dd7d425a511b10bd7a9cac2bd116de8abf4511b1ba878284e060074745900aa1,pinyin,word,笨,ceee49c8-2295-5ca7-8e97-b928b9ab37fd,headword,笨,bèn,clumsy,不器用,0,
content:a13288d3-11ba-5239-9fb0-4cd976e66af2,dd7d425a511b10bd7a9cac2bd116de8abf4511b1ba878284e060074745900aa1,pinyin,word,笨,8404d0c1-40a5-587f-a063-d45f82af9ae8,definition,不灵巧；理解慢。,bù líng qiǎo ； lǐ jiě màn 。,,,0,
content:8c1e4392-05f3-53ef-8b63-bd64d2cd1942,267e2f1f16f0ed12ce7e9e268c92c26b012975cbd1611009b06899ec3a9a4850,pinyin,word,音,08f24b40-3af6-5544-bf96-3f6520104642,headword,音,yīn,sound,音,0,
content:8c1e4392-05f3-53ef-8b63-bd64d2cd1942,267e2f1f16f0ed12ce7e9e268c92c26b012975cbd1611009b06899ec3a9a4850,pinyin,word,音,c2913512-4707-50ad-8c88-d0f9c95b9eea,definition,声音。,shēng yīn 。,,,0,
content:84926ab3-fd3f-51af-9660-c5e6d05b58db,7333b64c3024ffe4390db1a144a230952475dac5f63c5758bc3d65f63736bb36,pinyin,word,银,4aebe364-44d2-57f2-b46d-956e91812532,headword,银,yín,silver,銀,0,
content:84926ab3-fd3f-51af-9660-c5e6d05b58db,7333b64c3024ffe4390db1a144a230952475dac5f63c5758bc3d65f63736bb36,pinyin,word,银,37173122-e7eb-5742-b296-a845ba086d42,definition,一种银白色金属。,yī zhǒng yín bái sè jīn shǔ 。,,,0,
content:cfb09b2e-0716-54a1-8fd4-c8fc04a3dcd7,248eca1420f4fff903cf057b50116080a2b94ac847badd376ae129afa9a658e8,pinyin,word,引,c0e8bf19-1f40-59e5-b011-1017f6c8a278,headword,引,yǐn,lead,導く,0,
content:cfb09b2e-0716-54a1-8fd4-c8fc04a3dcd7,248eca1420f4fff903cf057b50116080a2b94ac847badd376ae129afa9a658e8,pinyin,word,引,383757ec-afb2-57b3-8a28-1db99c4bdaea,definition,领着走；引导。,lǐng zhe zǒu ； yǐn dǎo 。,,,0,
content:3aeb731a-d69a-55bf-af89-337ef4d4fc4e,5af1f0e0601f74a7853f0dbb1ad1ff8e1f6e2bbbe2fd68ecfb75a78da3e558cd,pinyin,word,印,f1d17c9a-fa83-514b-9626-75b7b6c4a0a4,headword,印,yìn,stamp,印,0,
content:3aeb731a-d69a-55bf-af89-337ef4d4fc4e,5af1f0e0601f74a7853f0dbb1ad1ff8e1f6e2bbbe2fd68ecfb75a78da3e558cd,pinyin,word,印,faab2bb0-7a28-5313-ba08-fe9529d1c326,definition,印章；留下痕迹。,yìn zhāng ； liú xià hén jì 。,,,0,
content:439c6a9d-2af8-5633-a828-a43eaa8fed5b,44383527cbf979513c542c319f989ef9b5848e4b951660d506a86debba8f50b6,pinyin,word,轮,0ab0e2b7-ece6-5415-8c65-de3d1adaaed7,headword,轮,lún,wheel,車輪,0,
content:439c6a9d-2af8-5633-a828-a43eaa8fed5b,44383527cbf979513c542c319f989ef9b5848e4b951660d506a86debba8f50b6,pinyin,word,轮,b9bfb896-3ffc-5aa1-b88d-36e22f2014b1,definition,轮子，能绕轴转动的圆形物体。,lún zi ， néng rào zhóu zhuàn dòng de yuán xíng wù tǐ 。,,,0,转=zhuàn
content:d35b951b-de29-5c96-a9af-4a4a6611ebbe,2dceaa1876e63616ca3a12ef3be9cb9dc5e866776312eecc90335cd6df92c83a,pinyin,word,论,9160362d-f8e9-5f6f-842e-a119c9a461f0,headword,论,lùn,discuss,論じる,0,
content:d35b951b-de29-5c96-a9af-4a4a6611ebbe,2dceaa1876e63616ca3a12ef3be9cb9dc5e866776312eecc90335cd6df92c83a,pinyin,word,论,61614fba-37f0-517e-9781-4b14f450a3b2,definition,讨论；说明道理。,tǎo lùn ； shuō míng dào li 。,,,0,
content:3a414f31-1f29-59bc-b3b7-dd91abb638b9,af44b03846a83277cdc45cf4d2f4773605995333a3075ee24fab4d49aee15cfb,pinyin,word,晕,e4349dcc-e568-57bd-87eb-45d9b0fa093f,headword,晕,yūn,dizzy,めまい,0,
content:3a414f31-1f29-59bc-b3b7-dd91abb638b9,af44b03846a83277cdc45cf4d2f4773605995333a3075ee24fab4d49aee15cfb,pinyin,word,晕,88b9d4e1-547b-5d47-aa68-cd27afa22f5c,definition,头脑昏沉，感到周围旋转。,tóu nǎo hūn chén ， gǎn dào zhōu wéi xuán zhuǎn 。,,,0,
content:ec176164-b409-5913-842c-a2916af5f67e,f1e77012cac9958fdfa76b0d95fed1fc7ffb150297b146cb0716a94ffb0e0077,pinyin,word,云,6916d9b5-a0fc-5a99-a045-e6d9adeca57e,headword,云,yún,cloud,雲,0,
content:ec176164-b409-5913-842c-a2916af5f67e,f1e77012cac9958fdfa76b0d95fed1fc7ffb150297b146cb0716a94ffb0e0077,pinyin,word,云,e6bfde98-c8f9-503c-bd08-5aa22a1aab4a,definition,空中由小水滴或冰晶组成的物体。,kōng zhōng yóu xiǎo shuǐ dī huò bīng jīng zǔ chéng de wù tǐ 。,,,0,
content:5b953ee0-a10f-5dc2-a6a4-93699cf8235b,0a9f14cbc3bc8fba17acc8a04da75a43cafbb51db455b4c5c6bc8ae20d3671ca,pinyin,word,允,1d8c5570-6b3c-5172-9bd9-990244b4499e,headword,允,yǔn,permit,許す,0,
content:5b953ee0-a10f-5dc2-a6a4-93699cf8235b,0a9f14cbc3bc8fba17acc8a04da75a43cafbb51db455b4c5c6bc8ae20d3671ca,pinyin,word,允,426e6498-4b4c-5743-b9f9-b201b6d66a74,definition,允许；答应。,yǔn xǔ ； dā ying 。,,,0,
content:f0c2f1d9-6f4e-5c82-ad13-aa2cd724d051,899b3329d33f10cc87dc2c9efe2651f80c0f246ae0796f6e2e20a46657418a2b,pinyin,word,运,dc460079-ecd2-5d2b-87e7-f17747bd65a2,headword,运,yùn,transport,運ぶ,0,
content:f0c2f1d9-6f4e-5c82-ad13-aa2cd724d051,899b3329d33f10cc87dc2c9efe2651f80c0f246ae0796f6e2e20a46657418a2b,pinyin,word,运,7502647e-0048-525e-bcf4-dbdd4015d651,definition,移动；运输。,yí dòng ； yùn shū 。,,,0,
content:7321de0c-22aa-5ae2-bdac-715c3fcb48f5,903195071d39e0ef3599902f0c584027c5733fdd1f1ab98f8101f6992e456b85,pinyin,word,帮,ca413b14-f91b-5f11-8fbd-f001648190a0,headword,帮,bāng,help,助ける,0,
content:7321de0c-22aa-5ae2-bdac-715c3fcb48f5,903195071d39e0ef3599902f0c584027c5733fdd1f1ab98f8101f6992e456b85,pinyin,word,帮,ab2b04cd-711c-5741-8d99-8f37f8db8642,definition,帮助。,bāng zhù 。,,,0,
content:a983fff0-4c65-5295-a667-39408845bdda,e93dc916293b00f367b33cd22c7a183bcd081dbe07503b5f1b9524351345ab42,pinyin,word,绑,7d5f9585-48da-5614-811b-b6b6b99fab5c,headword,绑,bǎng,tie,縛る,0,
content:a983fff0-4c65-5295-a667-39408845bdda,e93dc916293b00f367b33cd22c7a183bcd081dbe07503b5f1b9524351345ab42,pinyin,word,绑,e0e349e6-0b95-5997-8cec-7c1ef151c197,definition,用绳子等缠绕、捆住。,yòng shéng zi děng chán rào 、 kǔn zhù 。,,,0,
content:ec2aaf5d-01e5-582a-856a-8527f8640350,74d344fe6f9a78f449b68fc76bb427c5e4ce59b39ba1ca311afb28e18c3008c0,pinyin,word,棒,d3d05c4b-9ba5-507c-b886-7403ebb70884,headword,棒,bàng,stick,棒,0,
content:ec2aaf5d-01e5-582a-856a-8527f8640350,74d344fe6f9a78f449b68fc76bb427c5e4ce59b39ba1ca311afb28e18c3008c0,pinyin,word,棒,49beb713-c98b-5b27-998e-f5841f67340f,definition,棍子；也表示很好。,gùn zi ； yě biǎo shì hěn hǎo 。,,,0,
